"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific (excluding high income)","EAP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.8070586211265","80.5988408868229","80.4378576528868","80.1870231355389","80.1711623517732","80.0014443662668","79.8244959869658","79.5278301425523","79.3713361341748","79.1959460827794","79.015664960389","78.659190504795","78.1399413703799","77.6770938520743","77.2697007621774","76.7890427849321","76.3702387612625","76.2406921451992","75.8492603950512","75.4167378957105","75.0451937761347","75.2230390321772","75.0209012768595","74.6874752678184","74.603015041142","74.4778991816529","74.2674409341321","73.9905803286608","73.9820934764548","73.9440424735083","71.8972481394381","73.8362529496841","",
"Early-demographic dividend","EAR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.8825833544091","58.8960521117043","58.9245789801911","58.794284647866","59.0306950162948","59.1686924834765","59.4143454234109","59.6773993042394","59.9647879249828","60.2475506169453","60.3735134903583","60.0219306476885","59.5912484257815","59.3473988956903","59.1596344737993","58.8566855892289","58.8358097301804","58.9541919998002","58.8446961785474","58.8477075150004","58.8871724329884","58.672661481268","58.490615380792","58.0885519740319","57.6191553694512","57.3484491701403","57.0097543788569","56.7199616453343","56.4194434353563","57.3257218536213","55.7588160364783","56.348889106213","",
"East Asia & Pacific","EAS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.2061274603406","79.0989346890795","79.0115309755952","78.8105277149065","78.8450097008458","78.7333906692693","78.6317254871535","78.4318537459628","78.2583857022633","78.1094720383143","77.9855985459849","77.7051491911444","77.2612279964463","76.8585117064492","76.5321323881871","76.1502165422114","75.8202659370605","75.7407835365879","75.4011096912371","75.0027004118295","74.6813281262615","74.8531802067288","74.6853700039687","74.4442858519208","74.4414400448019","74.3765964904874","74.244329163634","74.0563300100467","74.122877555297","74.1425331311381","72.2756701177949","74.0812171361405","",
"Europe & Central Asia (excluding high income)","ECA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.8132585881802","69.9161812079146","69.7623863674691","68.4241854784468","68.0190432259723","67.746997771158","67.0979043674358","66.1284335124058","65.5204505578745","66.8479255149577","66.2176266021623","65.5126602682369","65.6356164987836","65.2538909144621","65.1755649809159","65.2666873951575","65.175654688802","65.5198948242005","65.6622300192856","65.5867501192454","65.5806127016747","65.8632324204429","65.8761248591492","66.0364567538014","66.2591131287193","66.549477283018","66.9751264219104","67.1752466562475","67.385955906184","67.2395377678402","66.1566056943965","67.1194023448522","",
"Europe & Central Asia","ECS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.9760365134913","69.2882299895015","68.9887028815096","68.2417848212582","68.0115384819359","67.7858499515055","67.5973105023059","67.2802084731793","67.1743944004034","67.9258103191199","67.8171599424125","67.4843560846603","67.6293949563771","67.6805563766192","67.7263550414571","68.0828199475756","68.285225525327","68.5531980330728","68.8238339414118","68.8453689590121","68.8829552482339","69.0828289709869","69.386066391833","69.609710569574","69.8857007295642","70.1387604603712","70.6045881730187","70.9128671711998","71.1834769073861","71.3224400303962","70.4597652692123","71.2284586804798","",
"Ecuador","ECU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.476","64.7","64.705","64.699","64.931","64.96","64.938","65.872","68.133","66.852","65.535","66.18","66.819","67.452","69.617","69.109","70.141","69.012","68.872","66.4","65.197","64.218","64.99","64.886","65.29","68.32","70.359","70.977","69.538","69.146","63.512","69.104","",
"Egypt, Arab Rep.","EGY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.016","49.085","49.632","50.379","51.313","50.191","49.485","48.781","48.075","49.75","48.507","47.248","45.581","46.535","47.484","48.434","49.387","50.315","50.011","50.314","51.785","51.268","50.955","50.998","50.742","49.516","49.001","47.296","45.669","44.569","43.943","43.724","",
"Euro area","EMU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4783519128","66.2452932711015","65.7402989816457","65.6121919218132","65.7671602609764","65.6954804583111","65.9941999582899","66.2846370070338","66.8198228745555","67.3766078301253","67.7284475680642","67.7709820440002","68.4121086114493","69.1113914871715","69.3366417829101","70.1006884384412","70.6404098483618","70.9790020508655","71.3942031463378","71.4798587820008","71.5119111551546","71.6704463403208","72.1866077165138","72.3885965593586","72.5361452047579","72.6657330176962","73.1987781405147","73.4728750226423","73.7282757731128","74.0734033556857","73.0350716077616","73.9281992443387","",
"Eritrea","ERI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.933","82","82.041","82.062","82.002","82.116","81.995","81.809","81.622","81.395","81.234","80.731","80.275","79.889","79.479","79.075","79.168","79.244","79.467","79.575","79.7","79.883","80.063","80.344","80.244","80.578","80.393","80.406","80.209","80.041","79.061","78.963","",
"Spain","ESP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.417","59.416","59.621","59.884","60.622","60.581","61.201","62.106","62.743","63.559","65.153","64.394","66.473","67.799","68.751","70.024","71.094","71.773","72.738","73.111","73.551","73.933","74.28","74.294","74.217","74.341","74.246","73.933","73.744","73.785","72.273","73.753","",
"Estonia","EST","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.649","77.418","75.218","73.826","74.069","72.962","72.345","72.428","72.056","70.22","70.354","69.242","68.229","70.448","70.629","70.554","72.808","73.214","74.241","74.08","73.9","74.768","74.845","75.201","75.321","76.326","77.217","78.325","78.667","78.339","78.628","78.876","",
"Ethiopia","ETH","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.664","78.662","78.641","78.68","78.677","79.115","79.546","79.979","80.409","80.83","81.244","81.655","82.055","82.45","82.84","83.225","83.165","83.105","83.045","82.988","82.935","82.884","82.834","82.783","82.696","82.61","82.546","82.478","82.404","82.342","81.566","82.158","",
"European Union","EUU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.9481811845938","67.5381947646711","67.1345931924159","66.8176481433759","66.7155458275297","66.5015726099991","66.5937916828774","66.7189989018342","67.0032163089675","67.399660293049","67.6679219884848","67.6788204694381","67.833911376518","68.2547473952741","68.4413905323436","69.0156332857065","69.4762881621507","69.7638086071296","70.1573151182399","70.3081572459735","70.491526546265","70.6226610804133","71.1918349780965","71.4871877389886","71.8298034139502","72.0530656800667","72.5516513319275","73.0225251452148","73.3374086477537","73.7457141755069","72.9830756293352","73.7749038258476","",
"Fragile and conflict affected situations","FCS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.2201909087722","67.2633106789847","67.129496762455","66.9332326685577","66.7459752102035","66.6802274778608","66.6073651928069","66.5057758492401","66.3862902674368","66.2373200141749","66.0911909263875","65.9345648120493","65.7630015645084","65.595271804888","65.4934025812116","65.3643166152251","65.1452794858586","64.9318048691926","64.6653391075675","64.384927744881","64.133307010081","63.9895078406041","63.2537105897588","62.6530324343657","62.6988694361881","62.8443505120965","62.8812514531001","62.8252985752916","62.933147074849","62.788982487334","61.6737534600474","62.5357409993999","",
"Finland","FIN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.115","75.667","74.202","73.399","72.67","71.907","71.486","72.721","72.911","73.86","74.053","74.591","74.768","74.64","74.396","74.568","75.063","75.42","75.825","74.826","74.383","74.806","75.119","75.025","75.263","75.67","75.788","76.625","77.779","78.163","78.133","78.685","",
"Fiji","FJI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.888","61.01","60.849","60.823","60.704","60.665","60.552","60.419","60.296","60.175","60.057","59.942","59.829","59.719","59.616","58.18","59.283","60.377","61.452","62.506","63.55","64.586","63.546","62.475","61.366","60.66","59.936","59.883","59.887","59.998","58.945","59.062","",
"France","FRA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.23","66.911","67.319","67.503","67.666","67.84","68.43","68.275","68.448","68.991","69.054","68.909","69.24","70.18","70.066","70.089","70.009","70.135","70.33","70.748","70.765","70.653","71.296","71.751","71.776","72.062","72.172","72.303","72.686","72.489","71.827","73.84","",
"Faroe Islands","FRO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.053","53.065","53.014","52.983","52.934","52.871","52.796","52.71","52.598","52.416","52.261","52.11","51.944","51.786","51.624","51.474","51.252","51.078","50.892","50.742","50.639","50.522","50.413","50.327","50.261","50.218","50.299","50.372","50.44","50.501","48.123","48.715","",
"United Kingdom","GBR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.861","76.541","76.156","75.723","75.565","75.308","75.517","75.677","75.488","75.277","75.557","75.195","75.324","75.305","75.275","75.658","76.033","75.824","76.098","75.903","75.629","75.805","76.264","76.637","76.878","77.101","77.53","77.8","78.117","78.368","78.04","77.439","",
"Georgia","GEO","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.131","68.614","69.143","69.725","70.354","70.052","69.322","68.694","68.475","69.227","66.677","69.032","68.088","69.379","68.101","67.571","66.011","67.583","68.289","69.964","71.253","72.031","73.17","72.837","73.488","74.746","74.053","71.945","69.713","68.414","68.68","69.137","",
"Ghana","GHA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.278","78.264","77.965","77.659","77.347","77.032","76.714","76.394","76.07","75.747","75.423","75.126","74.828","74.53","74.229","73.923","73.615","73.302","72.986","72.663","72.337","72.007","71.675","71.344","71.015","70.685","70.658","70.643","70.622","70.607","69.958","70.247","",
"Gibraltar","GIB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.788","65.892","65.973","66.038","66.077","66.1","66.18","66.251","66.295","66.307","66.293","66.373","66.425","65.693","64.956","64.215","63.468","62.714","61.958","61.2","60.442","59.684","58.923","58.163","57.4","56.641","55.892","55.146","54.402","53.657","53.15","53.01","",
"Gambia, The","GMB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.772","57.945","58.082","58.188","58.314","58.441","58.565","58.687","58.808","58.925","59.04","59.154","59.272","59.373","59.467","59.567","59.664","59.76","59.855","59.953","60.052","60.157","60.254","60.548","60.833","61.119","61.409","61.704","62.001","61.948","61.34","61.914","",
"Guinea-Bissau","GNB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.623","58.605","58.528","58.453","58.362","58.249","58.25","58.19","57.923","57.82","57.739","57.639","57.525","57.414","57.308","57.208","57.142","57.075","57.008","56.945","56.893","56.886","56.844","56.815","56.777","56.75","56.738","56.717","56.672","56.625","56.09","56.203","",
"Equatorial Guinea","GNQ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.139","59.13","59.14","59.144","59.111","59.035","58.916","58.761","58.6","58.455","58.334","58.233","58.128","58.04","57.974","57.926","57.85","57.779","57.728","57.691","57.655","57.602","57.5","57.407","57.334","57.275","57.266","57.239","57.212","57.183","55.582","55.961","",
"Greece","GRC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.476","58.062","58.995","59.337","60.184","60.881","61.804","61.916","63.577","64.316","64.514","63.78","64.606","65.306","66.659","66.678","66.966","66.763","66.77","67.441","67.786","67.149","67.342","67.329","67.21","67.462","67.73","67.677","67.514","67.747","66.643","66.515","",
"Grenada","GRD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.41","63.475","63.6","63.684","63.765","63.882","63.907","64.003","64.128","64.198","64.256","64.256","64.331","64.35","64.399","63.976","63.551","63.123","62.692","62.258","61.821","63.01","67.02","61.99","62.402","62.404","62.515","62.659","62.298","61.081","58.954","59.765","",
"Guam","GUM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.474","75.153","74.814","74.442","74.038","73.617","73.183","72.732","72.273","71.81","71.361","69.16","65.897","65.648","65.377","64.865","66.601","61.364","63.466","65.556","65.409","66.909","67.184","67.476","67.783","68.091","68.394","68.696","68.997","69.306","68.894","69.294","",
"Guyana","GUY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.848","61.16","61.523","61.886","61.63","61.369","61.105","60.843","60.586","60.334","60.083","59.834","59.581","59.421","59.271","59.118","58.961","58.804","58.652","58.506","58.368","58.244","58.122","57.999","57.883","57.773","57.667","57.564","57.398","53.234","52.845","53.32","",
"High income","HIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.72501174087","70.0021176369802","69.975401219594","69.8449627985009","69.9129907956326","69.9188659378321","70.1146258808327","70.3603127573684","70.3797998707122","70.5200387848583","70.704652624112","70.6293046361256","70.6373449194358","70.6948827535019","70.7457677095171","71.0570872992116","71.3475630327089","71.4496931119294","71.6392913469802","71.4630769430427","71.3585588695883","71.347175378054","71.6297211925138","71.8275324159937","72.0944186413551","72.2889015661752","72.7393139907725","73.0943620216973","73.4718366978423","73.921127432441","73.1619404937743","73.7004146875217","",
"Hong Kong SAR, China","HKG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.187","69.85","69.008","69.48","69.831","69.5","69.632","69.92","70.363","69.788","69.191","70.262","70.936","70.584","70.634","70.421","70.788","70.863","70.536","70.472","69.197","69.87","70.495","71.521","71.62","72.112","72.427","72.725","73.228","72.931","72.426","72.803","",
"Honduras","HND","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.433","67.098","67.22","67.363","67.212","67.346","67.281","67.348","67.369","67.187","65.656","65.094","64.531","63.965","63.396","62.823","61.035","60.087","60.734","61.871","63.121","60.89","59.69","63.929","65.599","65.506","64.964","65.722","68.357","66.205","61.783","63.586","",
"Heavily indebted poor countries (HIPC)","HPC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.2395302123656","72.310594894603","72.2512613950676","72.092219605674","71.9943636008048","72.0304211150878","72.02148126354","71.9777429283222","71.9432445829017","71.907454919363","71.8579004082811","71.8620414629338","71.8486344818261","71.8046223031624","71.8062319736983","71.7815947970092","71.6302894581082","71.3639759122013","71.1210165729576","70.8388074066562","70.5631785721335","70.2634342655703","69.8337622766346","69.6556428719417","69.4384704703925","69.2442784243397","69.2364956863681","69.0702723284112","69.0229424368467","68.9726549897697","67.8980632411414","69.5104706965701","",
"Croatia","HRV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.729","65.44","65.158","64.835","64.483","64.237","64.023","63.732","63.421","63.094","62.743","62.4","62.058","61.137","62.276","60.718","60.386","65.564","65.742","65.667","65.195","64.305","64.047","63.909","66.399","67.21","65.857","66.654","66.473","66.638","67.099","68.425","",
"Haiti","HTI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.826","67.491","67.153","66.812","66.469","66.126","65.66","65.193","64.723","64.254","63.785","64.003","64.223","64.444","64.666","64.888","65.256","65.635","66.007","66.387","66.735","66.941","66.913","66.996","67.096","67.125","67.162","67.227","67.269","67.161","66.54","66.623","",
"Hungary","HUN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.423","64.32","64.316","61.909","60.032","58.989","57.768","57.126","58.159","59.395","59.768","59.343","59.411","60.435","60.096","61.176","61.922","61.699","61.382","61.397","62.063","62.403","63.602","64.598","66.887","68.569","70.049","71.092","71.888","72.577","72.765","76.148","",
"IBRD only","IBD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9673471981032","69.8352617361846","69.7255437661666","69.46288174385","69.400800720848","69.3850215364695","69.2545935739708","69.2210931172512","69.1992632061951","69.3830909030061","69.3225248024652","68.9201630391486","68.5001673924949","68.1417504767143","67.8804213611928","67.5880993249268","67.4051210954616","67.351514601136","67.1177252075426","66.9363659200647","66.6743901749497","66.5247478640262","66.3041836541273","65.8780984968192","65.5301334671421","65.250249532536","64.9270876912188","64.5609910988516","64.2682819563918","64.7512670058669","62.6464397080765","63.9512033597067","",
"IDA & IBRD total","IBT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0769118497205","68.9659775777575","68.8574358802354","68.6153909940996","68.5514711237509","68.4983120102745","68.4010669852271","68.3765170000152","68.3544276995314","68.4851085372197","68.4099766545957","68.0597942330068","67.7014858534745","67.3928115847129","67.1657291537539","66.9019595994861","66.7090466908551","66.6147192924882","66.3807308906927","66.205166289641","65.9672024540561","65.8031601920055","65.5331758677075","65.1311334745064","64.8358477828573","64.6542820309135","64.3972848499079","64.161053204909","63.9329347630956","64.340204155077","62.5429164333196","63.7637522403697","",
"IDA total","IDA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.8967810813221","64.9175197006323","64.8507066095215","64.7447323548316","64.7143518193979","64.5335516593981","64.6203021416597","64.6659726805894","64.6764915708985","64.615084401416","64.5181759555488","64.4285082806368","64.3634458702603","64.2926990946172","64.2357349676412","64.1159169078511","63.9135195446066","63.6916004440603","63.4914665868485","63.3745145553955","63.267898059404","63.0883708807634","62.6711345736112","62.3928423147558","62.3239894807296","62.5288742427062","62.5375987223497","62.7817689854712","62.7979561484671","62.9755891089743","62.206095457868","63.1305272479632","",
"IDA blend","IDB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9909847902163","59.1835537328003","59.3022337778775","59.1415444022995","59.1018735021112","58.7278657207098","59.0497464284767","59.3545081724768","59.2387864730464","59.2963144131944","59.3643054570497","59.3529371697253","59.3789558212308","59.4120221239753","59.4192271968722","59.2597854258467","59.1123419646727","59.064372024771","58.9473623507854","59.0759307937625","59.1912684360043","59.0869785153935","58.3545174781579","57.6101571942424","57.6151245533884","58.2405270714752","58.3311286537504","58.4091722974705","58.472851859673","59.0566691707934","58.5000791784992","59.3963469975911","",
"Indonesia","IDN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.092","67.769","68.04","67.34","68.715","68.695","68.673","68.069","68.666","69.081","69.586","69.098","68.024","67.652","67.607","66.576","66.424","68.414","68.61","68.273","68.875","69.41","69.984","69.306","69.095","69.043","68.778","69.08","70.062","70.608","69.675","68.207","",
"IDA only","IDX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7872942225583","67.7334691052026","67.5682057313298","67.4788697560508","67.4513885875962","67.3673573921629","67.3498507403777","67.2803545652363","67.3630361485683","67.2506015171841","67.0865611006127","66.9729253234453","66.8638789454659","66.7376331495792","66.6487757827243","66.5484676969505","66.3177225768643","66.0100133577262","65.7718775829726","65.535792263877","65.3216282328583","65.1050437672526","64.8429791518649","64.7942741524219","64.682704865079","64.6690269043675","64.6252564108466","64.9409395551709","64.9255213961919","64.8960239646164","64.0166117385218","65.1179888452273","",
"Isle of Man","IMN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.954","55.909","55.886","55.885","55.905","56.473","57.04","57.608","58.175","58.742","59.308","58.794","58.279","57.762","57.241","56.716","56.742","56.766","56.791","56.818","56.847","56.173","55.501","54.595","53.702","52.822","51.942","51.064","50.187","52.08","50.896","51.343","",
"Not classified","INX","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1","65.344","63.585","64.356","65.13","65.147","65.925","66.634","68.924","70.637","71.585","71.437","71.464","71.69","72.034","74.253","74.859","75.472","74.754","72.961","71.582","71.239","71.25","71.965","71.967","72.121","72.735","72.695","72.957","73.291","71.913","74.546","",
"Iran, Islamic Rep.","IRN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.128","46.841","46.272","45.715","45.156","44.584","44.009","44.344","44.674","45.004","45.333","45.663","46.005","46.349","46.686","47.023","46.175","45.322","43.115","44.082","43.471","41.907","42.6","42.687","42.531","43.817","45.282","46.632","47.063","46.903","44.199","45.334","",
"Iraq","IRQ","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.827","43.788","43.641","43.664","43.679","43.64","43.638","43.528","43.539","43.545","43.549","43.549","43.545","43.538","43.528","43.513","43.494","43.47","43.309","43.149","42.993","42.837","42.68","43.681","44.694","44.744","44.795","43.471","43.748","43.76","42.351","41.521","",
"Iceland","ISL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.983","82.041","82.698","82.45","82.914","85.968","84.578","83.647","85.362","86.755","88.547","88.414","87.163","87.748","86.619","85.765","86.845","86.917","85.966","84.302","84.487","84.271","84.684","85.651","87.172","88.207","89.205","88.532","87.358","87.097","84.886","84.864","",
"Israel","ISR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.085","66.564","67.16","68.751","69.772","70.191","69.565","69.25","68.561","68.981","69.708","69.552","68.666","69.068","69.604","69.98","70.464","71.079","70.942","70.89","71.249","70.965","71.45","71.548","72.221","72.147","72.044","72.039","71.894","71.564","69.756","70.957","",
"Italy","ITA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.637","60.98","58.874","58.521","58.185","57.976","58.404","58.723","59.407","59.951","60.359","60.777","61.587","62.417","63.163","62.796","62.96","62.667","63.161","62.504","62.224","62.334","63.81","63.699","64.316","64.417","65.303","65.764","65.968","66.061","64.424","64.676","",
